Mod:Item:MetaData, Localized Name
hooked:microcrafting:2, 铁链环
hooked:microcrafting:3, 铁链
teslacorelib:base_addon, 基础升级板
teslacorelib:energy_tier1, 能量升级I
teslacorelib:energy_tier2, 能量升级II
teslacorelib:machine_case, 机械外壳
teslacorelib:speed_tier1, 速度升级I
teslacorelib:speed_tier2, 速度升级II
teslacorelib:wrench, Tesla扳手
ironchest:iron_chest:0, 铁箱子
ironchest:iron_chest:1, 金箱子
ironchest:iron_chest:2, 钻石箱子
ironchest:iron_chest:3, 铜箱子
ironchest:iron_chest:4, 银箱子
ironchest:iron_chest:5, 水晶箱子
ironchest:iron_chest:6, 黑曜石箱子
ironchest:iron_chest:7, 泥箱子 9000！
ironchest:iron_shulker_box_white:0, 白色铁质潜影盒
ironchest:iron_shulker_box_white:1, 白色金质潜影盒
ironchest:iron_shulker_box_white:2, 白色钻石潜影盒
ironchest:iron_shulker_box_white:3, 白色铜质潜影盒
ironchest:iron_shulker_box_white:4, 白色银质潜影盒
ironchest:iron_shulker_box_white:5, 白色水晶潜影盒
ironchest:iron_shulker_box_white:6, 白色黑曜石潜影盒
ironchest:iron_shulker_box_orange:0, 橙色铁质潜影盒
ironchest:iron_shulker_box_orange:1, 橙色金质潜影盒
ironchest:iron_shulker_box_orange:2, 橙色钻石潜影盒
ironchest:iron_shulker_box_orange:3, 橙色铜质潜影盒
ironchest:iron_shulker_box_orange:4, 橙色银质潜影盒
ironchest:iron_shulker_box_orange:5, 橙色水晶潜影盒
ironchest:iron_shulker_box_orange:6, 橙色黑曜石潜影盒
ironchest:iron_shulker_box_magenta:0, 品红色铁质潜影盒
ironchest:iron_shulker_box_magenta:1, 品红色金质潜影盒
ironchest:iron_shulker_box_magenta:2, 品红色钻石潜影盒
ironchest:iron_shulker_box_magenta:3, 品红色铜质潜影盒
ironchest:iron_shulker_box_magenta:4, 品红色银质潜影盒
ironchest:iron_shulker_box_magenta:5, 品红色水晶潜影盒
ironchest:iron_shulker_box_magenta:6, 品红色黑曜石潜影盒
ironchest:iron_shulker_box_light_blue:0, 淡蓝色铁质潜影盒
ironchest:iron_shulker_box_light_blue:1, 淡蓝色金质潜影盒
ironchest:iron_shulker_box_light_blue:2, 淡蓝色钻石潜影盒
ironchest:iron_shulker_box_light_blue:3, 淡蓝色铜质潜影盒
ironchest:iron_shulker_box_light_blue:4, 淡蓝色银质潜影盒
ironchest:iron_shulker_box_light_blue:5, 淡蓝色水晶潜影盒
ironchest:iron_shulker_box_light_blue:6, 淡蓝色黑曜石潜影盒
ironchest:iron_shulker_box_yellow:0, 黄色铁质潜影盒
ironchest:iron_shulker_box_yellow:1, 黄色金质潜影盒
ironchest:iron_shulker_box_yellow:2, 黄色钻石潜影盒
ironchest:iron_shulker_box_yellow:3, 黄色铜质潜影盒
ironchest:iron_shulker_box_yellow:4, 黄色银质潜影盒
ironchest:iron_shulker_box_yellow:5, 黄色水晶潜影盒
ironchest:iron_shulker_box_yellow:6, 黄色黑曜石潜影盒
ironchest:iron_shulker_box_lime:0, 黄绿色铁质潜影盒
ironchest:iron_shulker_box_lime:1, 黄绿色金质潜影盒
ironchest:iron_shulker_box_lime:2, 黄绿色钻石潜影盒
ironchest:iron_shulker_box_lime:3, 黄绿色铜质潜影盒
ironchest:iron_shulker_box_lime:4, 黄绿色银质潜影盒
ironchest:iron_shulker_box_lime:5, 黄绿色水晶潜影盒
ironchest:iron_shulker_box_lime:6, 黄绿色黑曜石潜影盒
ironchest:iron_shulker_box_pink:0, 粉红色铁质潜影盒
ironchest:iron_shulker_box_pink:1, 粉红色金质潜影盒
ironchest:iron_shulker_box_pink:2, 粉红色钻石潜影盒
ironchest:iron_shulker_box_pink:3, 粉红色铜质潜影盒
ironchest:iron_shulker_box_pink:4, 粉红色银质潜影盒
ironchest:iron_shulker_box_pink:5, 粉红色水晶潜影盒
ironchest:iron_shulker_box_pink:6, 粉红色黑曜石潜影盒
ironchest:iron_shulker_box_gray:0, 灰色铁质潜影盒
ironchest:iron_shulker_box_gray:1, 灰色金质潜影盒
ironchest:iron_shulker_box_gray:2, 灰色钻石潜影盒
ironchest:iron_shulker_box_gray:3, 灰色铜质潜影盒
ironchest:iron_shulker_box_gray:4, 灰色银质潜影盒
ironchest:iron_shulker_box_gray:5, 灰色水晶潜影盒
ironchest:iron_shulker_box_gray:6, 灰色黑曜石潜影盒
ironchest:iron_shulker_box_silver:0, 淡灰色铁质潜影盒
ironchest:iron_shulker_box_silver:1, 淡灰色金质潜影盒
ironchest:iron_shulker_box_silver:2, 淡灰色钻石潜影盒
ironchest:iron_shulker_box_silver:3, 淡灰色铜质潜影盒
ironchest:iron_shulker_box_silver:4, 淡灰色银质潜影盒
ironchest:iron_shulker_box_silver:5, 淡灰色水晶潜影盒
ironchest:iron_shulker_box_silver:6, 淡灰色黑曜石潜影盒
ironchest:iron_shulker_box_cyan:0, 青色铁质潜影盒
ironchest:iron_shulker_box_cyan:1, 青色金质潜影盒
ironchest:iron_shulker_box_cyan:2, 青色钻石潜影盒
ironchest:iron_shulker_box_cyan:3, 青色铜质潜影盒
ironchest:iron_shulker_box_cyan:4, 青色银质潜影盒
ironchest:iron_shulker_box_cyan:5, 青色水晶潜影盒
ironchest:iron_shulker_box_cyan:6, 青色黑曜石潜影盒
ironchest:iron_shulker_box_purple:0, 紫色铁质潜影盒
ironchest:iron_shulker_box_purple:1, 紫色金质潜影盒
ironchest:iron_shulker_box_purple:2, 紫色钻石潜影盒
ironchest:iron_shulker_box_purple:3, 紫色铜质潜影盒
ironchest:iron_shulker_box_purple:4, 紫色银质潜影盒
ironchest:iron_shulker_box_purple:5, 紫色水晶潜影盒
ironchest:iron_shulker_box_purple:6, 紫色黑曜石潜影盒
ironchest:iron_shulker_box_blue:0, 蓝色铁质潜影盒
ironchest:iron_shulker_box_blue:1, 蓝色金质潜影盒
ironchest:iron_shulker_box_blue:2, 蓝色钻石潜影盒
ironchest:iron_shulker_box_blue:3, 蓝色铜质潜影盒
ironchest:iron_shulker_box_blue:4, 蓝色银质潜影盒
ironchest:iron_shulker_box_blue:5, 蓝色水晶潜影盒
ironchest:iron_shulker_box_blue:6, 蓝色黑曜石潜影盒
ironchest:iron_shulker_box_brown:0, 棕色铁质潜影盒
ironchest:iron_shulker_box_brown:1, 棕色金质潜影盒
ironchest:iron_shulker_box_brown:2, 棕色钻石潜影盒
ironchest:iron_shulker_box_brown:3, 棕色铜质潜影盒
ironchest:iron_shulker_box_brown:4, 棕色银质潜影盒
ironchest:iron_shulker_box_brown:5, 棕色水晶潜影盒
ironchest:iron_shulker_box_brown:6, 棕色黑曜石潜影盒
ironchest:iron_shulker_box_green:0, 绿色铁质潜影盒
ironchest:iron_shulker_box_green:1, 绿色金质潜影盒
ironchest:iron_shulker_box_green:2, 绿色钻石潜影盒
ironchest:iron_shulker_box_green:3, 绿色铜质潜影盒
ironchest:iron_shulker_box_green:4, 绿色银质潜影盒
ironchest:iron_shulker_box_green:5, 绿色水晶潜影盒
ironchest:iron_shulker_box_green:6, 绿色黑曜石潜影盒
ironchest:iron_shulker_box_red:0, 红色铁质潜影盒
ironchest:iron_shulker_box_red:1, 红色金质潜影盒
ironchest:iron_shulker_box_red:2, 红色钻石潜影盒
ironchest:iron_shulker_box_red:3, 红色铜质潜影盒
ironchest:iron_shulker_box_red:4, 红色银质潜影盒
ironchest:iron_shulker_box_red:5, 红色水晶潜影盒
ironchest:iron_shulker_box_red:6, 红色黑曜石潜影盒
ironchest:iron_shulker_box_black:0, 黑色铁质潜影盒
ironchest:iron_shulker_box_black:1, 黑色金质潜影盒
ironchest:iron_shulker_box_black:2, 黑色钻石潜影盒
ironchest:iron_shulker_box_black:3, 黑色铜质潜影盒
ironchest:iron_shulker_box_black:4, 黑色银质潜影盒
ironchest:iron_shulker_box_black:5, 黑色水晶潜影盒
ironchest:iron_shulker_box_black:6, 黑色黑曜石潜影盒
ironchest:iron_gold_chest_upgrade, 箱子升级：铁>金
ironchest:gold_diamond_chest_upgrade, 箱子升级：金>钻石
ironchest:copper_silver_chest_upgrade, 箱子升级：铜>银
ironchest:silver_gold_chest_upgrade, 箱子升级：银>金
ironchest:copper_iron_chest_upgrade, 箱子升级：铜>铁
ironchest:diamond_crystal_chest_upgrade, 箱子升级：钻石>水晶
ironchest:wood_iron_chest_upgrade, 箱子升级：木>铁
ironchest:wood_copper_chest_upgrade, 箱子升级：木>铜
ironchest:diamond_obsidian_chest_upgrade, 箱子升级：钻石>黑曜石
ironchest:iron_gold_shulker_upgrade, 潜影盒升级：铁>金
ironchest:gold_diamond_shulker_upgrade, 潜影盒升级：金>钻石
ironchest:copper_silver_shulker_upgrade, 潜影盒升级：铜>银
ironchest:silver_gold_shulker_upgrade, 潜影盒升级：银>金
ironchest:copper_iron_shulker_upgrade, 潜影盒升级：铜>铁
ironchest:diamond_crystal_shulker_upgrade, 潜影盒升级：钻石>水晶
ironchest:vanilla_iron_shulker_upgrade, 潜影盒升级：原版>铁
ironchest:vanilla_copper_shulker_upgrade, 潜影盒升级：原版>铜
ironchest:diamond_obsidian_shulker_upgrade, 潜影盒升级：钻石>黑曜石
jecalculation:item_calculator:0, 合成计算器
jecalculation:item_calculator:1, 数学计算器
lootr:lootr_chest, Loot Chest
lootr:lootr_trapped_chest, Loot Chest
lootr:lootr_shulker, Loot Shulker
lootr:trophy, Centennial Trophy
mctsmelteryio:powdered_fuel, Powdered Fuel
mctsmelteryio:iceball, Iceball
mctsmelteryio:upgrade:0, Base Upgrade
mctsmelteryio:upgrade:1, Slot Size Upgrade 1
mctsmelteryio:upgrade:2, Slot Size Upgrade 2
mctsmelteryio:upgrade:3, Slot Size Upgrade 3
mctsmelteryio:upgrade:4, Slot Size Upgrade 4
mctsmelteryio:upgrade:5, Basin Upgrade
mctsmelteryio:upgrade:6, Speed Upgrade
mctsmelteryio:upgrade:7, Redstone Upgrade
mctsmelteryio:machine:0, Fuel Controller
mctsmelteryio:machine:1, Casting Machine
mctsmelteryio:machine:2, Smeltery Input
mctsmelteryio:machine:3, Advanced Seared Drain
mekanismgenerators:solarpanel, 太阳能板
mekanismgenerators:hohlraum, 黑体辐射腔
mekanismgenerators:turbineblade, 涡轮叶片
mekanismgenerators:generator:0, 热力发电机
mekanismgenerators:generator:1, 太阳能发电机
mekanismgenerators:generator:3, 燃气发电机
mekanismgenerators:generator:4, 生物能发电机
mekanismgenerators:generator:5, 高级太阳能发电机
mekanismgenerators:generator:6, 风力发电机
mekanismgenerators:generator:7, 涡轮转子
mekanismgenerators:generator:8, 复杂旋钮装置
mekanismgenerators:generator:9, 电磁线圈
mekanismgenerators:generator:10, 涡轮外壳
mekanismgenerators:generator:11, 涡轮阀门
mekanismgenerators:generator:12, 涡轮排气口
mekanismgenerators:generator:13, 饱和冷凝器
mekanismgenerators:reactor:0, 反应控制器
mekanismgenerators:reactor:1, 反应堆框架
mekanismgenerators:reactor:2, 反应堆端口
mekanismgenerators:reactor:3, 反应逻辑适配器
mekanismgenerators:reactorglass:0, 强化玻璃
mekanismgenerators:reactorglass:1, 激光聚焦矩阵
morefurnaces:upgrade:0, 熔炉升级：石 > 铁
morefurnaces:upgrade:1, 熔炉升级：石 > 地狱岩
morefurnaces:upgrade:2, 熔炉升级：铁 > 金
morefurnaces:upgrade:3, 熔炉升级：铁 > 黑曜石
morefurnaces:upgrade:4, 熔炉升级：金 > 钻石
morefurnaces:upgrade:5, 熔炉升级：铜 > 银
morefurnaces:upgrade:6, 熔炉升级：铁 > 银
morefurnaces:upgrade:7, 熔炉升级：石 > 铜
morefurnaces:furnaceblock:0, 铁熔炉
morefurnaces:furnaceblock:1, 金熔炉
morefurnaces:furnaceblock:2, 钻石熔炉
morefurnaces:furnaceblock:3, 黑曜石熔炉
morefurnaces:furnaceblock:4, 下界熔炉
morefurnaces:furnaceblock:5, 铜熔炉
morefurnaces:furnaceblock:6, 银熔炉
moreplates:hammer, 锤子
survivalist:rack, 晾干架
survivalist:chopping_block, 砧板
survivalist:chopping_block2, 砧板
survivalist:sawmill, 锯木机
survivalist:chainmail, 链甲片
survivalist:tanned_leather, 鞣制皮革
survivalist:tanned_helmet, 鞣皮帽
survivalist:tanned_chestplate, 鞣皮夹克
survivalist:tanned_leggings, 鞣皮裤
survivalist:tanned_boots, 鞣皮靴
survivalist:jerky, 肉干
survivalist:nugget:1, 铜粒
survivalist:nugget:2, 锡粒
survivalist:nugget:3, 铅粒
survivalist:nugget:4, 银粒
survivalist:nugget:5, 铝粒
survivalist:rock:0, 碎石块
survivalist:rock:1, 安山岩碎石块
survivalist:rock:2, 闪长岩碎石块
survivalist:rock:3, 花岗岩碎石块
survivalist:rock_ore:0, 铁矿石砾岩
survivalist:rock_ore:1, 金矿石砾岩
survivalist:rock_ore:2, 铜矿石砾岩
survivalist:rock_ore:3, 锡矿石砾岩
survivalist:rock_ore:4, 铅矿石砾岩
survivalist:rock_ore:5, 银矿石砾岩
survivalist:rock_ore:6, 铝矿石岩石
survivalist:dough, 大面团
survivalist:round_bread, 圆面包
survivalist:hatchet, 燧石短柄斧
survivalist:pick, 燧石镐
survivalist:spade, 燧石铲
survivalist:plant_fibres, 草纤维
plustic:mirionnugget, 蕴魔结晶粒
plustic:mirioningot, 蕴魔结晶锭
plustic:mirionblock, 蕴魔结晶块
plustic:pipe_piece:0, 熔融木 枪管
plustic:pipe_piece:0, 黑暗木 枪管
plustic:pipe_piece:0, 血木 枪管
plustic:pipe_piece:0, 幽魂木 枪管
plustic:pipe_piece:0, 磁钢 枪管
plustic:pipe_piece:0, 充能合金 枪管
plustic:pipe_piece:0, 脉冲合金 枪管
plustic:pipe_piece:0, 红石合金 枪管
plustic:pipe_piece:0, 导电铁 枪管
plustic:pipe_piece:0, 充能铁 枪管
plustic:pipe_piece:0, 玄钢 枪管
plustic:pipe_piece:0, 魂金 枪管
plustic:pipe_piece:0, 末影钢 枪管
plustic:pipe_piece:0, 铁合金 枪管
plustic:pipe_piece:0, 娜迦鳞片 枪管
plustic:pipe_piece:0, 钢叶 枪管
plustic:pipe_piece:0, 炽铁 枪管
plustic:pipe_piece:0, 骑士金属 枪管
plustic:pipe_piece:0, 木 枪管
plustic:pipe_piece:0, 圆石 枪管
plustic:pipe_piece:0, 燧石 枪管
plustic:pipe_piece:0, 仙人掌 枪管
plustic:pipe_piece:0, 骨头 枪管
plustic:pipe_piece:0, 黑曜石 枪管
plustic:pipe_piece:0, 海晶石 枪管
plustic:pipe_piece:0, 末地石 枪管
plustic:pipe_piece:0, 海绵 枪管
plustic:pipe_piece:0, 烈焰木 枪管
plustic:pipe_piece:0, 铁 枪管
plustic:pipe_piece:0, 生铁 枪管
plustic:pipe_piece:0, 骑士史莱姆 枪管
plustic:pipe_piece:0, 史莱姆 枪管
plustic:pipe_piece:0, 史莱姆 枪管
plustic:pipe_piece:0, 熔岩史莱姆 枪管
plustic:pipe_piece:0, 地狱岩 枪管
plustic:pipe_piece:0, 钴 枪管
plustic:pipe_piece:0, 阿迪特 枪管
plustic:pipe_piece:0, 玛玉灵 枪管
plustic:pipe_piece:0, 铜 枪管
plustic:pipe_piece:0, 青铜 枪管
plustic:pipe_piece:0, 铅 枪管
plustic:pipe_piece:0, 银 枪管
plustic:pipe_piece:0, 琥珀金 枪管
plustic:pipe_piece:0, 钢 枪管
plustic:pipe_piece:0, 防腐木 枪管
plustic:pipe_piece:0, 暗影 枪管
plustic:pipe_piece:0, 奥利哈刚 枪管
plustic:pipe_piece:0, 注血 枪管
plustic:pipe_piece:0, 注血铁 枪管
plustic:pipe_piece:0, 魔法木质枪管
plustic:pipe_piece:0, 恶魔灌注枪管
plustic:pipe_piece:0, 附魔枪管
plustic:pipe_piece:0, 恶魔枪管
plustic:pipe_piece:0, 焦黑石英 枪管
plustic:pipe_piece:0, 红石水晶 枪管
plustic:pipe_piece:0, 青金石水晶 枪管
plustic:pipe_piece:0, 钻石水晶 枪管
plustic:pipe_piece:0, 煤晶 枪管
plustic:pipe_piece:0, 绿宝石水晶 枪管
plustic:pipe_piece:0, 铁晶 枪管
plustic:pipe_piece:0, 阳光化合物 枪管
plustic:pipe_piece:0, 陨石 枪管
plustic:pipe_piece:0, 赛特斯石英 枪管
plustic:pipe_piece:0, 福鲁伊克斯水晶 枪管
plustic:pipe_piece:0, 福鲁伊克斯钢 枪管
plustic:pipe_piece:0, 海蓝宝石 枪管
plustic:pipe_piece:0, 星辉 枪管
plustic:pipe_piece:0, 水晶矩阵 枪管
plustic:pipe_piece:0, 中子素 枪管
plustic:pipe_piece:0, 无尽 枪管
plustic:pipe_piece:0, 束缚 枪管
plustic:pipe_piece:0, 感知 枪管
plustic:pipe_piece:0, 活石 枪管
plustic:pipe_piece:0, 活木 枪管
plustic:pipe_piece:0, 梦之木 枪管
plustic:pipe_piece:0, 魔力钢 枪管
plustic:pipe_piece:0, 泰拉钢 枪管
plustic:pipe_piece:0, 源质钢 枪管
plustic:pipe_piece:0, 龙 枪管
plustic:pipe_piece:0, 飞龙 枪管
plustic:pipe_piece:0, 神龙 枪管
plustic:pipe_piece:0, 混沌 枪管
plustic:pipe_piece:0, 莱泽尔 枪管
plustic:pipe_piece:0, 艾洛蒂 枪管
plustic:pipe_piece:0, 凯罗尼 枪管
plustic:pipe_piece:0, 普雷蒂 枪管
plustic:pipe_piece:0, 艾恩尼 枪管
plustic:pipe_piece:0, 以太 枪管
plustic:pipe_piece:0, 蓝丝黛尔石 枪管
plustic:pipe_piece:0, 云母 枪管
plustic:pipe_piece:0, 磷灰石 枪管
plustic:pipe_piece:0, 蕴魔源质 枪管
plustic:pipe_piece:0, 肉 枪管
plustic:pipe_piece:0, 史莱姆枪管
plustic:pipe_piece:0, 粉色金属 枪管
plustic:pipe_piece:0, 橡胶 枪管
plustic:pipe_piece:0, 高级合金 枪管
plustic:pipe_piece:0, 能量金属 枪管
plustic:pipe_piece:0, 碳纤维 枪管
plustic:pipe_piece:0, 铱 枪管
plustic:pipe_piece:0, UU金属 枪管
plustic:pipe_piece:0, 锇 枪管
plustic:pipe_piece:0, 强化黑曜石 枪管
plustic:pipe_piece:0, 强化荧石 枪管
plustic:pipe_piece:0, HDPE 枪管
plustic:pipe_piece:0, 暗物质 枪管
plustic:pipe_piece:0, 红物质 枪管
plustic:pipe_piece:0, 红石琥珀金 枪管
plustic:pipe_piece:0, 红石水晶 枪管
plustic:pipe_piece:0, 极寒末影 枪管
plustic:pipe_piece:0, 极寒水晶 枪管
plustic:pipe_piece:0, 神秘 枪管
plustic:pipe_piece:0, 虚空金属 枪管
plustic:pipe_piece:0, 元金 枪管
plustic:pipe_piece:0, 锡 枪管
plustic:pipe_piece:0, 铝 枪管
plustic:pipe_piece:0, 镍 枪管
plustic:pipe_piece:0, 铂 枪管
plustic:pipe_piece:0, 殷钢 枪管
plustic:pipe_piece:0, 康铜 枪管
plustic:pipe_piece:0, 信素 枪管
plustic:pipe_piece:0, 流明 枪管
plustic:pipe_piece:0, 末影 枪管
plustic:pipe_piece:0, 耐酸铝 枪管
plustic:pipe_piece:0, 锇荧黑曜合金 枪管
plustic:pipe_piece:0, 铱锇合金 枪管
plustic:pipe_piece:0, 钛 枪管
plustic:pipe_piece:0, 硼 枪管
plustic:pipe_piece:0, 高强合金 枪管
plustic:pipe_piece:0, 硬碳 枪管
plustic:pipe_piece:0, 氮化硼 枪管
plustic:pipe_piece:0, 钍 枪管
plustic:pipe_piece:0, 铀 枪管
plustic:pipe_piece:0, 镁 枪管
plustic:pipe_piece:0, 巧克力 枪管
plustic:pipe_piece:0, 泰伯利亚 枪管
plustic:pipe_piece:0, 极光金属 枪管
plustic:pipe_piece:0, 钷 枪管
plustic:pipe_piece:0, 杜兰特 枪管
plustic:pipe_piece:0, 瓦雷利亚 枪管
plustic:pipe_piece:0, 振金 枪管
plustic:pipe_piece:0, 地母 枪管
plustic:pipe_piece:0, 钯 枪管
plustic:pipe_piece:0, 乌鲁 枪管
plustic:pipe_piece:0, 零素 枪管
plustic:pipe_piece:0, 玄武岩 枪管
plustic:pipe_piece:0, 泰伯利安 枪管
plustic:pipe_piece:0, 碎金 枪管
plustic:pipe_piece:0, 瑟蓝 枪管
plustic:pipe_piece:0, 普罗克希 枪管
plustic:pipe_piece:0, 漩金 枪管
plustic:pipe_piece:0, 焰晶 枪管
plustic:pipe_piece:0, 帝金 枪管
plustic:pipe_piece:0, 阳光合金 枪管
plustic:pipe_piece:0, 虚金 枪管
plustic:pipe_piece:0, 铿金 枪管
plustic:pipe_piece:0, 烈金 枪管
plustic:pipe_piece:0, 辐光合金 枪管
plustic:pipe_piece:0, 流光合金 枪管
plustic:pipe_piece:0, 地动合金 枪管
plustic:pipe_piece:0, 曜金 枪管
plustic:pipe_piece:0, 铌 枪管
plustic:pipe_piece:0, 原金 枪管
plustic:pipe_piece:0, 陨铁 枪管
plustic:pipe_piece:0, 黑陨铁 枪管
plustic:pipe_piece:0, 血青铜 枪管
plustic:pipe_piece:0, 蕴魔结晶 枪管
plustic:pipe_piece:0, 绿宝石 枪管
plustic:laser_medium:0, 圆石 激光传导器
plustic:laser_medium:0, 海晶石 激光传导器
plustic:laser_medium:0, 烈焰棒 激光传导器
plustic:laser_medium:0, 末地烛 激光传导器
plustic:laser_medium:0, 青金石水晶 激光传导器
plustic:laser_medium:0, 钻石水晶 激光传导器
plustic:laser_medium:0, 绿宝石水晶 激光传导器
plustic:laser_medium:0, 赛特斯石英 激光传导器
plustic:laser_medium:0, 福鲁伊克斯水晶 激光传导器
plustic:laser_medium:0, 星辉 激光传导器
plustic:laser_medium:0, 混沌 激光传导器
plustic:laser_medium:0, 强化黑曜石 激光传导器
plustic:laser_medium:0, 强化荧石 激光传导器
plustic:battery_cell:0, 圆石 蓄电池
plustic:battery_cell:0, 玛玉灵 蓄电池
plustic:battery_cell:0, 铜 蓄电池
plustic:battery_cell:0, 银 蓄电池
plustic:battery_cell:0, 烈焰棒 蓄电池
plustic:battery_cell:0, 末地烛 蓄电池
plustic:battery_cell:0, 红石水晶 蓄电池
plustic:battery_cell:0, 铁晶 蓄电池
plustic:battery_cell:0, 福鲁伊克斯水晶 蓄电池
plustic:laser_gun, 镭射枪
plustic:katana, 武士刀
multiblocked:dummy_component:0, tile.multiblocked.dummy_component.name
multiblocked:item.any:0, tile.multiblocked.item.any.name
multiblocked:ember.any:0, tile.multiblocked.ember.any.name
multiblocked:gtce_energy.any:0, tile.multiblocked.gtce_energy.any.name
multiblocked:bot_mana.any:0, tile.multiblocked.bot_mana.any.name
multiblocked:fluid.any:0, tile.multiblocked.fluid.any.name
multiblocked:natures_aura.any:0, tile.multiblocked.natures_aura.any.name
multiblocked:mek_heat.any:0, tile.multiblocked.mek_heat.any.name
multiblocked:exu2_gp.any:0, tile.multiblocked.exu2_gp.any.name
multiblocked:bg_lp.any:0, tile.multiblocked.bg_lp.any.name
multiblocked:forge_energy.any:0, tile.multiblocked.forge_energy.any.name
multiblocked:tc6_aspect.any:0, tile.multiblocked.tc6_aspect.any.name
multiblocked:mek_gas.any:0, tile.multiblocked.mek_gas.any.name
multiblocked:blueprint_table:0, 蓝图工作台核心
multiblocked:blueprint_table_part:0, 蓝图工作台
multiblocked:controller_tester:0, 测试控制器方块
multiblocked:part_tester:0, 测试控制器方块
multiblocked:symbol:0, tile.multiblocked.symbol.name
multiblocked:blueprint, 蓝图
multiblocked:multiblock_builder, 多方块构建器
naturescompass:naturescompass, 生物群系指南针
neenergistics:pattern_interface, 样板接口
openglider:hang_glider_part:0, 机翼（左）
openglider:hang_glider_part:1, 机翼（右）
openglider:hang_glider_part:2, 支架
openglider:hang_glider_basic, 悬挂式滑翔翼
openglider:hang_glider_advanced, 高级滑翔翼
packingtape:packaged_block, 已打包的方块
packingtape:tape, 打包带
pouchofunknown:pouch, 未知之袋
prefab:block_compressed_stone, 压缩石头
prefab:block_double_compressed_stone, 双倍压缩石头
prefab:block_triple_compressed_stone, 三倍压缩石头
prefab:block_compressed_glowstone, 压缩荧石
prefab:block_double_compressed_glowstone, 双倍压缩荧石
prefab:block_compressed_dirt, 压缩泥土
prefab:block_double_compressed_dirt, 双倍压缩泥土
prefab:block_compressed_obsidian, 压缩黑曜石
prefab:block_double_compressed_obsidian, 双倍压缩黑曜石
prefab:block_paper_lantern, 纸灯笼
prefab:block_phasing, 相位方块
prefab:block_boundary, 壁障方块
prefab:block_glass_stairs, 玻璃楼梯
prefab:block_andesite_stairs, 安山岩楼梯
prefab:block_diorite_stairs, 闪长岩楼梯
prefab:block_granite_stairs, 花岗岩楼梯
prefab:item_logo, item.prefab:item_logo.name
prefab:item_start_house, 初始小屋
prefab:item_compressed_chest, 压缩箱子
prefab:item_pile_of_bricks, 砖块堆
prefab:item_pallet_of_bricks, 砖块平台
prefab:item_warehouse_upgrade, 仓库升级
prefab:item_bundle_of_timber, 木柴堆
prefab:item_instant_bridge, 便捷桥
prefab:item_string_of_lanterns, 灯具串
prefab:item_coil_of_lanterns, 灯具捆
prefab:item_moderate_house, 豪华小屋
prefab:item_bulldozer, 整地器
prefab:item_creative_bulldozer, 创意挖掘机
prefab:item_structure_part, 结构部件
prefab:item_advanced_chicken_coop, 高级鸡舍
prefab:item_advanced_horse_stable, 高级马厩
prefab:item_barn, 牲畜棚
prefab:item_machinery_tower, 机械塔
prefab:item_defense_bunker, 防御掩体
prefab:item_mineshaft_entrance, 矿坑入口
prefab:item_ender_gateway, 末地门
prefab:item_aqua_base, 水下基地
prefab:item_grassy_plain, 草地
prefab:item_magic_temple, 魔法寺庙
prefab:item_green_house, 温室
prefab:item_watch_tower, 瞭望塔
prefab:item_welcome_center, 迎宾中心
prefab:item_jail, 监狱
prefab:item_saloon, 酒吧
prefab:item_nether_gate, 地狱门
prefab:item_warehouse, 仓库
prefab:item_fish_pond, 鱼塘
prefab:item_advanced_warehouse, 高级仓库
prefab:item_monster_masher, 怪物磨床
prefab:item_horse_stable, 马厩
prefab:item_villager_houses, 村民小屋
prefab:item_chicken_coop, 鸡舍
prefab:item_produce_farm, 农舍
prefab:item_tree_farm, 林场
prefab:block_half_glass_slab:0, 玻璃台阶
prefab:block_half_andesite_slab:0, 安山岩台阶
prefab:block_half_diorite_slab:0, 闪长岩台阶
prefab:block_half_granite_slab:0, 花岗岩台阶
rationcraft:empty_can, 空罐
rationcraft:used_can, Used Can
rationcraft:hardtack_package, Package of Hardtack
rationcraft:sugar_candy_package, Package of Sugar Candy
rationcraft:hardtack, 硬面包
rationcraft:dry_sausage, Dry Sausage
rationcraft:roasted_dry_sausage, Roasted Dry Sausage
rationcraft:sugar_candy, Sugar Candy
rationcraft:canned_mushrooms, Canned Mushrooms
rationcraft:canned_beets, Canned Beets
rationcraft:condensed_milk, Can of Condensed Milk
rationcraft:canned_bread, Canned Bread
rationcraft:canned_apple, Canned Apple Slices
rationcraft:canned_melon, Canned Melon
rationcraft:canned_chicken, Canned Whole Chicken
rationcraft:canned_rabbit, Canned Whole Rabbit
rationcraft:canned_pumpkin_pie, Pumpkin Pie in a Can
rationcraft:canned_pork, Canned Pork
rationcraft:canned_ham_cock, Canned Breaded Ham
rationcraft:canned_beef, Canned Beef
rationcraft:canned_mutton, Canned Mutton
rationcraft:canned_borscht, Canned Borscht
rationcraft:canned_cake, Cake in a Can
rationcraft:canned_carrots, Canned Carrots
rationcraft:canned_cookies, Can of Cookies
rationcraft:canned_fish, Canned Fish
rationcraft:canned_fish_cock, Canned Breaded Fish
rationcraft:canned_potato, Canned Potato
rationcraft:canned_rabbit_stew, Canned Rabbit Stew
rationcraft:canned_salmon, Canned Salmon
rationcraft:scho_ka_kola, Scho Ka Kola
rationcraft:milk_scho_ka_kola, Milk Scho Ka Kola
rationcraft:crate_hardtack, Crate of Hardtack
